0
0.392281
0.783247
1.17159
1.55602
1.93526
2.30807
2.67323
3.02956
3.37593
3.71128
4.03456
4.34483
4.64118
4.92278
5.18888
5.43881
5.67194
5.88778
6.08588
6.26589
6.42754
6.57064
6.6951
6.8009
6.8881
6.95685
7.00737
7.03997
7.05501
7.05292
7.03423
6.99948
6.9493
6.88437
6.80539
6.71313
6.60839
6.49199
6.36477
6.22762
6.08142
5.92706
5.76544
5.59746
5.42401
5.24596
5.06418
4.87952
4.69279
4.50478
4.31626
4.12795
3.94054
3.75468
3.57098
3.39
3.21226
3.03823
2.86835
2.703
2.5425
2.38715
2.2372
2.09284
1.95424
1.8215
1.6947
1.57389
1.45906
1.35018
1.2472
1.15002
1.05854
0.972598
0.89205
0.816717
0.746405
0.680909
0.620013
0.563492
0.511115
0.462647
0.417851
0.376489
0.338325
0.303122
0.270649
0.240679
0.21299
0.187363
0.163588
0.141459
0.120776
0.101346
0.0829789
0.0654922
0.0487053
0.0324424
0.0165301
0.000797113
-0.0149268
-0.030813
-0.0470324
-0.0637577
-0.0811656
-0.0994348
-0.118749
-0.139296
-0.161269
-0.184867
-0.210296
-0.237766
-0.267495
-0.299703
-0.334618
-0.372471
-0.413497
-0.457933
-0.506017
-0.557986
-0.614076
-0.674518
-0.739536
-0.809349
-0.884164
-0.964173
-1.04956
-1.14047
-1.23707
-1.33946
-1.44773
-1.56196
-1.68216
-1.80835
-1.94049
-2.07851
-2.22229
-2.37168
-2.52649
-2.68648
-2.85136
-3.0208
-3.19442
-3.37181
-3.55249
-3.73594
-3.92161
-4.10889
-4.29714
-4.48567
-4.67377
-4.86066
-5.04558
-5.22769
-5.40615
-5.58011
-5.74869
-5.911
-6.06614
-6.21321
-6.35132
-6.47958
-6.59711
-6.70308
-6.79664
-6.87699
-6.94339
-6.99509
-7.03143
-7.05178
-7.05557
-7.04228
-7.01149
-6.96279
-6.8959
-6.81057
-6.70666
-6.58409
-6.44287
-6.28309
-6.10493
-5.90864
-5.69458
-5.46317
-5.21491
-4.95042
-4.67035
-4.37545
-4.06655
-3.74454
-3.41037
-3.06506
-2.70968
-2.34536
-1.97327
-1.59462
-1.21065
-0.822644
-0.431881
